,name,init_flux,starting_fitness,end_fitness,window_size,point,learn_rate,conv_rate,min_period,max_period,duration
212,43.0,0.3,0.5396181209379292,0.6206895684204815,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
213,43.0,0.3,0.5396181209379292,0.6263532909085751,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
214,43.0,0.3,0.5396181209379292,0.6236825475691368,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
215,43.0,0.3,0.5396181209379292,0.5999227369504356,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
216,43.0,0.3,0.5396181209379292,0.6189775107697154,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
217,43.0,0.3,0.5396181209379292,0.6151395777214682,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
218,43.0,0.3,0.5396181209379292,0.6117183581767818,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
219,43.0,0.3,0.5396181209379292,0.6113766231810129,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
220,43.0,0.4,0.5396181209379292,0.6268889244832585,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
221,43.0,0.4,0.5396181209379292,0.6058037400643274,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
222,43.0,0.4,0.5396181209379292,0.6261379153327883,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
223,43.0,0.4,0.5396181209379292,0.6187413677710224,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
224,43.0,0.4,0.5396181209379292,0.6266308852041899,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
225,43.0,0.4,0.5396181209379292,0.6125271730172531,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
226,43.0,0.4,0.5396181209379292,0.6053286737593148,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
227,43.0,0.4,0.5396181209379292,0.6251990975876052,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
228,43.0,0.4,0.5396181209379292,0.6121532385833727,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
229,43.0,0.4,0.5396181209379292,0.593655704929842,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
230,0.0,0.1,0.6276865556698287,0.6262258242140084,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
231,0.0,0.1,0.6276865556698287,0.6255518157656351,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
232,0.0,0.1,0.6276865556698287,0.626547569933798,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
233,0.0,0.1,0.6276865556698287,0.626528983220164,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
234,0.0,0.1,0.6276865556698287,0.626031829616986,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
235,0.0,0.1,0.6276865556698287,0.6262401581291561,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
236,0.0,0.1,0.6276865556698287,0.6265435440439491,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
237,0.0,0.1,0.6276865556698287,0.6269780854633091,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
238,0.0,0.1,0.6276865556698287,0.6263452319440204,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
239,0.0,0.1,0.6276865556698287,0.6262379577671707,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
240,0.0,0.2,0.6276865556698287,0.6267828688948845,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
241,0.0,0.2,0.6276865556698287,0.6265141589165829,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
242,0.0,0.2,0.6276865556698287,0.6269262233371168,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
243,0.0,0.2,0.6276865556698287,0.6261764336150775,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
244,0.0,0.2,0.6276865556698287,0.6258843629828611,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
245,0.0,0.2,0.6276865556698287,0.6273619462960153,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
246,0.0,0.2,0.6276865556698287,0.6261466811376177,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
247,0.0,0.2,0.6276865556698287,0.6264998929371013,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
248,0.0,0.2,0.6276865556698287,0.6261906990585902,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
249,0.0,0.2,0.6276865556698287,0.6265748042944888,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
250,0.0,0.3,0.6276865556698287,0.6260002624890343,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
251,0.0,0.3,0.6276865556698287,0.626354363778648,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
252,0.0,0.3,0.6276865556698287,0.6270134859089795,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
253,0.0,0.3,0.6276865556698287,0.6261346247433743,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
254,0.0,0.3,0.6276865556698287,0.626282464091612,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
255,0.0,0.3,0.6276865556698287,0.6255171590121061,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
256,0.0,0.3,0.6276865556698287,0.6267087735023077,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
257,0.0,0.3,0.6276865556698287,0.6224977152632727,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
258,0.0,0.3,0.6276865556698287,0.6258104289777962,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
259,0.0,0.3,0.6276865556698287,0.6267237585224327,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
260,0.0,0.4,0.6276865556698287,0.6264772499636291,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
261,0.0,0.4,0.6276865556698287,0.6262082490035578,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
262,0.0,0.4,0.6276865556698287,0.6268866286782893,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
263,0.0,0.4,0.6276865556698287,0.6266742292093305,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
264,0.0,0.4,0.6276865556698287,0.6267753254697811,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
265,0.0,0.4,0.6276865556698287,0.6269545611381996,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
266,0.0,0.4,0.6276865556698287,0.6273932820886677,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
267,0.0,0.4,0.6276865556698287,0.6259289778282655,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
268,0.0,0.4,0.6276865556698287,0.626007267752355,4000.0,0.6,0.008,0.004,300.0,400.0,1000.0
