,trial_name,start_fit,end_fit,start_reward,end_reward,start_flux,end_flux,folder_name,min_period,max_period
61,RPG-12528-44503i0.npz,0.12528408912931438,0.4450302600380385,0.0,0.9734167046563553,5.0,5.151595793184886,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
62,RPG-12528-12525i0.npz,0.12528398247521333,0.12524944360168566,0.0,-0.09951708960437401,5.0,5.615543204025002,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
63,RPG-0-0i26.npz,0.0,0.0,0.0,0.0,5.0,5.000001198257083,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
64,RPG-0-11951i0.npz,0.0,0.11950853287441955,0.0,-3.633227451821597e-05,5.0,4.999967102980286,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
65,RPG-6328-0i3.npz,0.06327549085913602,0.0,0.0,0.0,5.0,5.856634741587433,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
66,RPG-0-41536i0.npz,0.0,0.4153623009521977,0.0,-0.17974020368053112,5.0,4.259430221336343,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
67,RPG-15429-43139i0.npz,0.1542927958323239,0.4313863479503265,0.0,-0.3023375717183794,5.0,5.036432665214287,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
68,RPG-0-0i23.npz,0.0,0.0,0.0,0.0,5.0,5.000001198256747,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
69,RPG-0-40887i0.npz,0.0,0.4088666110147064,0.0,0.2902007320801151,5.0,3.9441571276647585,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
70,RPG-0-0i25.npz,0.0,0.0,0.0,0.0,5.0,5.000001198257505,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
71,RPG-12528-44039i0.npz,0.12528398247521333,0.4403885530646236,0.0,-0.34463294895859264,5.0,4.630329296487729,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
72,RPG-15429-51471i0.npz,0.1542927958323239,0.5147202339255847,0.0,-0.35469570430944486,5.0,4.603506423065115,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
73,RPG-0-39261i0.npz,0.0,0.3926146904019942,0.0,0.32789369050334033,5.0,3.947017195064822,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
74,RPG-12528-43437i0.npz,0.12528399120116512,0.4343741575312014,0.0,-0.36619555821263106,5.0,4.525094747395689,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
75,RPG-15429-0i0.npz,0.1542927958323239,0.0,0.0,0.5880062278079765,5.0,5.614021859161766,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
76,RPG-0-0i2.npz,0.0,0.0,0.0,0.0,5.0,5.00000082757402,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
77,RPG-15429-33698i0.npz,0.1542927958323239,0.3369792373430463,0.0,0.269570282981133,5.0,5.558510710266452,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
78,RPG-15429-14269i0.npz,0.1542927958323239,0.14269437129589815,0.0,-0.05828329283779695,5.0,5.8623900662718285,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
79,RPG-0-48248i0.npz,0.0,0.48248268248183845,0.0,0.6552632470782516,5.0,3.264119224142193,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
80,RPG-8580-32786i0.npz,0.08579551831728435,0.3278618982586979,0.0,-0.2769879183822792,5.0,3.5849738249718333,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
81,RPG-12528-38372i0.npz,0.12528408912931438,0.383715643656415,0.0,-0.24109546116742764,5.0,5.338701019265945,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
82,RPG-15429-50144i0.npz,0.1542927958323239,0.5014373218529249,0.0,-0.35490899760941036,5.0,4.492765810866315,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
83,RPG-12528-53486i0.npz,0.12528408912931438,0.5348686423846357,0.0,0.12621529910927393,5.0,4.185452818869634,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
84,RPG-0-5601i0.npz,0.0,0.05601052324189201,0.0,0.7477642399970169,5.0,4.521768340580141,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
85,RPG-12528-731i0.npz,0.12528399120116512,0.007314210420926473,0.0,0.0,5.0,6.006155036253059,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
86,RPG-8580-43950i0.npz,0.08579551831728435,0.43950065256353565,0.0,-0.2299238676392028,5.0,4.509261700276214,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
87,RPG-8580-43344i0.npz,0.08579551831728435,0.43344015974328926,0.0,0.8205194981945476,5.0,3.687636253459475,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
88,RPG-0-50607i0.npz,0.0,0.5060744370838003,0.0,0.7389413316608135,5.0,2.989564980739296,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
89,RPG-12528-47484i0.npz,0.12528398247521333,0.47483990103396667,0.0,0.13379671039667412,5.0,5.173699077753144,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
90,RPG-0-28373i0.npz,0.0,0.28372945063347943,0.0,0.7823705512495074,5.0,3.3549201388772114,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
91,RPG-15429-46479i0.npz,0.1542927958323239,0.46479447964050263,0.0,0.03854869083173823,5.0,5.019024759555594,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
92,RPG-0-34308i0.npz,0.0,0.3430782485348698,0.0,0.068824095473299,5.0,4.868955603903359,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
93,RPG-0-0i5.npz,0.0,0.0,0.0,0.0,5.0,5.00000082757402,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
94,RPG-0-17479i0.npz,0.0,0.1747916363054269,0.0,-0.22504672861374345,5.0,3.9466457355341156,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
95,RPG-6328-0i1.npz,0.06327549085913602,0.0,0.0,-0.047196436243168695,5.0,5.341220077466503,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
